lng	lat	count
121.387245	31.352180	1
121.387295	31.139441	1
121.387322	31.228958	1
121.387333	31.353281	1
121.387348	31.308940	1
121.387466	30.897982	1
121.387489	31.243778	1
121.387491	31.130258	1
121.387805	31.125735	1
121.387878	31.243522	1
121.387884	31.351893	1
121.387993	31.351852	7
121.388000	31.125813	1
121.388168	31.353357	2
121.388176	31.132469	1
121.388228	31.148887	1
121.388266	31.255977	1
121.388349	30.900626	1
121.388390	31.351936	1
121.388530	31.244819	1
121.388588	31.355686	1
121.388786	31.101576	1
121.388794	31.206102	1
121.388821	31.277021	1
121.388879	31.357108	1
121.388959	31.262633	1
121.389091	31.136076	1
121.389120	31.324012	1
121.389137	31.108820	1
121.389303	31.259529	1
121.389313	31.209183	1
121.389318	31.136376	1
121.389336	31.325514	1
121.389442	31.065951	1
121.389454	31.260287	1
121.389459	31.275507	2
121.389603	31.098295	1
121.389618	31.129694	1
121.389702	31.113989	1
121.389992	31.137119	1
121.390082	31.202880	1
121.390123	31.098541	1
121.390146	31.101427	1
121.390348	31.355137	1
121.390388	31.276929	1
121.390481	31.063881	1
121.390595	31.130051	1
121.390694	31.108772	1
121.390701	31.292891	2
121.390945	31.133652	1
121.390945	31.306698	1
121.391342	30.954533	2
121.391515	30.954037	1
121.391535	30.953928	29
121.391550	31.356250	1
121.391572	31.356244	1
121.391592	31.109692	1
121.391592	31.356143	1
121.391594	31.259382	1
121.391594	31.356164	1
121.391632	31.099230	1
121.391637	31.351749	1
121.391656	31.356023	1
121.391676	31.351794	1
121.391701	30.954596	4
121.391708	31.129894	1
121.391792	31.194357	1
121.391926	31.243736	1
121.391963	31.351870	1
121.391978	31.355337	1
121.392014	31.029461	1
121.392095	30.953746	7
121.392135	31.355071	1
121.392149	30.953249	2
121.392197	31.105184	1
121.392204	31.356396	1
121.392273	31.267268	1
121.392326	31.321655	1
121.392331	30.953379	1
121.392459	31.099074	1
121.392671	30.952754	5
121.392688	31.130450	1
121.392776	31.353544	1
121.392783	30.952521	1
121.392868	31.095367	1
121.392905	31.352455	1
121.393020	31.352485	1
121.393051	31.099400	1
121.393082	31.352783	1
121.393112	31.100210	1
121.393219	31.065937	1
121.393288	31.127216	1
121.393322	31.108597	1
121.393502	31.259439	1
121.393623	31.107620	1
121.393627	31.099520	1
121.393639	31.100475	1
121.393639	31.105530	1
121.393688	31.236277	1
121.393749	31.026516	1
121.393837	31.026630	1
121.393837	31.178946	1
121.393913	31.026151	1
121.393989	31.023899	1
121.394020	31.066216	1
121.394030	31.023471	1
121.394114	31.341823	1
121.394137	31.023499	1
121.394183	31.013883	1
121.394295	31.125053	1
121.394385	31.136809	1
121.394386	31.136808	1
121.394417	31.135086	1
121.394431	31.064593	1
121.394620	31.190859	1
121.394691	31.136560	1
121.395100	31.063910	1
121.395151	31.064036	1
121.395233	31.310696	1
121.395439	31.110693	1
121.395462	31.239986	1
121.395477	31.172850	1
121.395493	31.355906	1
121.395513	31.064045	1
121.395569	31.330452	1
121.395592	31.127085	1
121.395650	31.122310	1
121.395691	31.329916	1
121.395729	31.261650	1
121.395763	31.309553	1
121.395805	31.133869	1
121.395859	31.104781	1
121.395874	31.065504	1
121.395874	31.246750	1
121.395900	31.241539	1
121.395942	31.081761	1
121.396082	31.331217	1
121.396091	31.025523	2
121.396187	31.451191	1
121.396202	31.267534	1
121.396203	31.326141	1
121.396235	31.098576	1
121.396271	31.452749	2
121.396324	31.024102	1
121.396455	31.064598	1
121.396490	31.025600	1
121.396599	31.120264	1
121.396618	31.023395	1
121.396632	31.213177	3
121.396710	31.081120	1
121.396713	31.108937	1
121.396734	31.027078	1
121.396873	31.055592	1
121.397119	31.329038	1
121.397148	31.452129	1
121.397238	31.301443	1
121.397283	31.153921	1
121.397349	31.326719	1
121.397386	31.451762	4
121.397413	31.330170	1
121.397423	31.328619	2
121.397520	31.451540	1
121.397631	31.091778	1
121.397642	31.289367	2
121.397679	31.012777	1
121.397695	31.289629	1
121.397735	31.216094	1
121.397864	31.217186	1
121.397914	31.139001	1
121.397934	31.123528	1
121.398034	31.289299	1
121.398213	31.289441	1
121.398312	31.104513	1
121.398323	31.300438	1
121.398331	31.290030	1
121.398369	31.081743	1
121.398370	31.124381	1
121.398407	31.160313	1
121.398429	31.005583	1
121.398453	31.135633	1
121.398483	31.160332	1
121.398483	31.340227	1
121.398544	31.160055	2
121.398651	31.299629	1
121.398674	31.122448	1
121.398759	31.326248	1
121.398778	31.105858	1
121.398784	31.054842	1
121.398800	31.014247	1
121.398821	31.285946	1
121.398827	31.159456	1
121.398842	31.134182	1
121.398895	31.096266	1
121.398927	31.143769	1
121.398966	31.238837	1
121.398967	31.006632	1
121.399036	31.217687	1
121.399070	31.217698	1
121.399101	31.135777	1
121.399101	31.159630	1
121.399108	31.217704	1
121.399138	31.216827	1
121.399160	31.289028	1
121.399189	31.076051	1
121.399209	31.065732	1
121.399234	31.289931	1
121.399259	31.093266	1
121.399277	31.132671	1
121.399280	31.132367	1
121.399317	31.217626	1
121.399345	31.216368	1
121.399361	31.448542	1
121.399412	31.111941	1
121.399441	31.063063	1
121.399507	31.204864	1
121.399527	31.275827	1
121.399572	31.289445	1
121.399656	31.289581	1
121.399685	31.289546	1
121.399698	31.096486	6
121.399726	31.269412	1
121.399742	31.204691	2
121.399796	31.093636	1
121.399811	31.063463	1
121.399844	31.217805	1
121.399888	31.348892	1
121.399963	31.276045	1
121.399967	31.064929	1
121.400002	31.153702	1
121.400036	31.275724	1
121.400139	31.064518	1
121.400139	31.064519	1
121.400215	31.217963	1
121.400286	31.451087	1
121.400293	31.214313	1
121.400360	31.218033	1
121.400365	31.093854	1
121.400378	31.217906	1
121.400391	31.443392	1
121.400409	31.218035	1
121.400414	31.343803	1
121.400473	31.218049	1
121.400543	31.218054	1
121.400639	31.637529	1
121.400689	31.256441	2
121.400746	31.076247	1
121.400879	31.154379	1
121.400886	31.193529	1
121.400919	31.218099	1
121.400925	31.081713	1
121.400934	31.292642	1
121.400974	31.293099	2
121.400983	31.218104	1
121.400991	31.293629	1
121.401072	31.131543	1
121.401077	31.106716	1
121.401218	30.958865	1
121.401259	31.305380	1
121.401360	31.150139	1
121.401375	31.109373	1
121.401382	31.076181	1
121.401419	31.124952	1
121.401448	31.065411	1
121.401466	31.136066	1
121.401478	31.274765	1
121.401502	31.291709	1
121.401634	31.104973	2
121.401649	31.343126	1
121.401680	31.136478	1
121.401777	31.292102	2
121.401779	31.122257	1
121.401784	31.255771	1
121.401824	31.291330	1
121.401855	31.343458	1
121.401895	31.139261	1
121.401956	31.290906	1
121.401968	31.256190	1
121.402000	31.110966	1
121.402004	31.293761	1
121.402069	31.122808	1
121.402119	31.003576	1
121.402340	31.348933	1
121.402388	31.293556	1
121.402598	31.265727	1
121.402611	31.150019	1
121.402658	31.076664	1
121.402675	31.348751	1
121.402888	31.307154	1
121.403130	31.111233	1
121.403145	31.293537	1
121.403225	31.009112	1
121.403257	31.067430	1
121.403325	31.135165	1
121.403458	31.243205	1
121.403467	31.349213	1
121.403587	31.292278	1
121.403636	31.448811	1
121.403724	31.352150	1
121.403753	31.216449	1
121.403854	31.258656	1
121.403884	31.289501	1
121.403900	31.205669	1
121.403904	31.350041	1
121.403976	31.240095	1
121.404045	31.240156	1
121.404091	31.327070	1
121.404173	31.205333	1
121.404204	31.101616	1
121.404243	31.150501	1
121.404388	31.633684	1
121.404427	31.216253	1
121.404477	31.155903	1
121.404640	31.111591	1
121.404869	31.352100	7
121.404877	31.193331	1
121.404910	31.330189	1
121.404939	31.020051	1
121.404940	31.239410	1
121.405487	31.067568	1
121.405528	31.216924	1
121.405563	31.334373	1
121.405597	31.020661	1
121.405758	31.293786	1
121.405850	31.350137	1
121.405898	31.018797	1
121.405933	31.132548	1
121.405991	31.357506	1
121.406241	31.334869	1
121.406372	31.311754	1
121.406549	31.039744	1
121.406555	31.274765	1
121.406720	31.195148	1
121.406769	31.143044	1
121.406845	31.039552	1
121.406867	31.276838	1
121.406961	31.351616	1
121.407010	31.136749	1
121.407568	31.276604	1
121.407640	31.018710	1
121.407649	31.357091	1
121.407701	31.072334	1
121.407702	31.160572	1
121.407846	31.017579	1
121.407859	31.102006	1
121.408142	31.360285	1
121.408144	31.351702	1
121.408165	31.354763	1
121.408193	31.197546	1
121.408208	31.629770	1
121.408450	31.304644	1
121.408453	31.275272	1
121.408466	31.140852	1
121.408612	31.022346	1
121.408664	31.289135	1
121.408905	31.311478	1
121.408928	31.021258	1
121.408974	31.055372	1
121.408984	31.281134	1
121.409222	31.152032	1
121.409294	31.083836	1
121.409320	31.055470	1
121.409355	31.358971	1
121.409485	31.355771	1
121.409593	31.628855	1
121.409798	31.361010	1
121.410027	31.353065	1
121.410260	31.057142	1
121.410325	31.303493	1
121.410397	31.156852	1
121.410422	31.426276	1
121.410453	31.644723	1
121.410469	31.122025	1
121.410500	31.305229	1
121.410518	31.108756	1
121.410523	31.359376	1
121.410580	31.229894	1
121.410774	31.281086	1
121.410809	31.300479	1
121.410828	31.272163	1
121.410831	31.290311	1
121.410961	31.241733	1
121.411001	31.229182	1
121.411011	31.135550	1
121.411052	31.428685	1
121.411076	31.308541	1
121.411125	31.137289	1
121.411174	31.646049	1
121.411195	31.130433	1
121.411213	31.241325	1
121.411247	31.304653	1
121.411248	31.107854	1
121.411255	31.162325	1
121.411270	31.423092	1
121.411391	31.106246	1
121.411415	31.425535	7
121.411449	31.006861	1
121.411560	31.222036	1
121.411607	31.208272	1
121.411619	31.244864	3
121.411663	31.424415	1
121.411766	31.190952	1
121.411835	31.187607	1
121.411919	31.120901	1
121.411956	31.243774	1
121.411957	31.106179	1
121.411993	31.180411	1
121.412014	31.285413	1
121.412036	31.095733	1
121.412041	31.288725	1
121.412056	31.356104	1
121.412209	31.360729	1
121.412224	31.130516	1
121.412224	31.300217	1
121.412231	31.121576	1
121.412277	31.122622	1
121.412344	31.123043	1
121.412422	31.286018	1
121.412547	31.423475	1
121.412556	31.228878	1
121.412583	31.425489	1
121.412621	31.353642	1
121.412666	31.269588	1
121.412674	31.122456	1
121.412728	31.423449	1
121.412766	31.353365	1
121.412804	31.426254	1
121.412807	31.425267	1
121.412871	31.425241	1
121.412941	31.643750	1
121.413016	31.423653	1
121.413040	31.004527	1
121.413040	31.011323	1
121.413064	31.353499	1
121.413246	31.093906	1
121.413299	31.229891	1
121.413317	31.243913	1
121.413345	31.426336	1
121.413475	31.191113	1
121.413591	31.142097	3
121.413597	31.181290	2
121.413648	31.151293	1
121.413712	31.223713	1
121.413780	31.425133	1
121.413882	31.629305	1
121.413905	31.150021	1
121.413978	31.362544	1
121.414142	31.427306	1
121.414180	31.199630	7
121.414283	31.425990	2
121.414368	31.104824	1
121.414413	31.426095	1
121.414421	31.136753	2
121.414493	31.199483	20
121.414551	31.239988	1
121.414604	31.236219	1
121.414702	31.231848	1
121.414730	31.425867	1
121.414900	31.278351	1
121.414986	31.124205	1
121.415016	31.094360	1
121.415064	31.156621	1
121.415115	31.189299	1
121.415117	31.178364	1
121.415169	31.274117	1
121.415214	31.023071	1
121.415585	31.241173	1
121.415688	31.273521	1
121.415871	31.270849	1
121.416016	31.354616	1
121.416031	31.274061	1
121.416130	31.137190	1
121.416271	31.270744	1
121.416594	31.285189	1
121.416611	31.044451	2
121.416652	31.357667	1
121.416693	31.359247	1
121.416695	31.354643	1
121.416868	31.359320	1
121.416872	31.036192	1
121.416908	31.216619	2
121.416926	31.041765	1
121.416931	31.197592	1
121.416964	31.011225	1
121.416991	31.180542	1
121.417039	31.131445	1
121.417262	31.038074	1
121.417309	31.272205	1
121.417337	31.191911	1
121.417348	31.142183	1
121.417465	31.036633	1
121.417979	31.261765	1
121.417991	31.356346	2
121.417992	31.356346	3
121.418098	31.355911	5
121.418318	31.011844	1
121.418335	31.236002	2
121.418385	31.042921	1
121.418388	31.042921	2
121.418393	31.353250	1
121.418404	31.354538	1
121.418442	31.009791	1
121.418477	31.029899	1
121.418503	31.238300	1
121.418548	31.156662	1
121.418601	31.214824	1
121.418633	31.082811	1
121.418651	31.279487	1
121.418870	31.029016	1
121.418894	31.080058	1
121.418900	31.195271	1
121.418910	31.031084	1
121.419061	31.010368	1
121.419174	31.031803	1
121.419350	31.353583	1
121.419373	31.355406	1
121.419479	31.030931	1
121.419502	31.080238	1
121.419583	31.353431	1
121.419696	31.078823	2
121.419800	31.271112	1
121.419911	31.136328	1
121.419970	31.044731	1
121.419971	31.063484	1
121.420306	31.080005	1
121.420329	31.078672	1
121.420357	31.236748	3
121.420417	31.273785	1
121.420497	31.272447	1
121.420505	31.278565	1
121.420586	31.274962	1
121.420587	31.030683	1
121.420746	31.278414	1
121.420891	31.130713	1
121.421051	31.273838	1
121.421104	31.032236	1
121.421121	31.277396	1
121.421206	31.277138	1
121.421251	31.183828	1
121.421370	31.082212	1
121.421553	30.891274	5
121.421560	31.030501	1
121.421585	31.081870	1
121.421636	31.087284	1
121.421697	31.086458	1
121.421722	31.010861	1
121.421763	31.011865	1
121.421841	31.010899	1
121.421867	31.199834	1
121.421890	31.031002	1
121.422096	31.030772	1
121.422100	31.077650	1
121.422256	31.350693	1
121.422264	31.247425	1
121.422356	31.412086	1
121.422476	31.135550	1
121.422539	31.285830	1
121.422654	31.114921	1
121.422668	31.206390	1
121.422905	31.077923	1
121.422997	31.030424	1
121.423187	31.275387	1
121.423413	31.205919	1
121.423483	31.030835	1
121.423526	31.078230	1
121.423546	31.280863	1
121.423688	31.347324	1
121.423737	31.140017	1
121.423882	31.279888	1
121.423882	31.348583	1
121.423922	31.209129	2
121.423924	31.265259	1
121.423959	31.208771	1
121.423965	31.208843	1
121.424032	31.296055	1
121.424225	31.278797	1
121.424232	31.182119	1
121.424310	31.347008	1
121.424324	31.183331	1
121.424363	31.224424	1
121.424606	31.420225	1
121.424624	31.220367	1
121.424774	31.182390	1
121.424802	31.348391	1
121.424843	31.348411	1
121.425077	31.016957	1
121.425123	31.115355	1
121.425206	31.183333	1
121.425387	31.259955	1
121.425541	31.222762	1
121.425550	31.005337	1
121.425789	31.344650	1
121.425868	31.348361	1
121.425883	31.264582	1
121.425902	31.014963	1
121.426122	31.250599	1
121.426140	31.242096	1
121.426140	31.363060	1
121.426233	31.348128	1
121.426266	31.217103	1
121.426545	31.250629	1
121.426651	31.366792	1
121.426710	31.131128	1
121.426752	31.000368	1
121.426788	31.404842	1
121.426936	31.250948	1
121.426953	31.334696	1
121.426986	31.285269	1
121.427053	31.211207	1
121.427109	30.991428	1
121.427265	31.212039	1
121.427338	30.984379	1
121.427355	31.184323	1
121.427419	31.012420	1
121.427433	31.362650	1
121.427458	30.990497	1
121.427463	31.182671	1
121.427499	31.211771	1
121.427507	31.393636	1
121.427521	31.347069	1
121.427583	31.014498	1
121.427658	31.131212	1
121.427704	31.629541	1
121.427841	31.418652	1
121.427918	31.408649	1
121.427938	31.195893	1
121.428045	31.136631	1
121.428101	31.096546	1
121.428143	31.251532	1
121.428268	31.134024	1
121.428455	31.278192	1
121.428482	31.130856	1
121.428482	31.243103	2
121.428500	31.361375	1
121.428513	30.994402	1
121.428635	31.264966	1
121.428665	31.395627	1
121.428707	31.366612	1
121.428737	31.363418	1
121.428813	31.363551	1
121.428833	31.241013	1
121.428961	30.994708	1
121.429047	31.200592	1
121.429235	31.278834	1
121.429258	31.262178	1
121.429260	31.366778	1
121.429434	31.225749	1
121.429471	30.989847	1
121.429583	31.014278	1
121.429620	31.137852	1
121.429648	31.626903	5
121.429710	31.277300	1
121.429775	31.367009	3
121.429837	31.277637	1
121.429886	30.990120	1
121.430053	31.206227	1
121.430071	30.833902	1
121.430100	31.361984	1
121.430119	31.191582	1
121.430123	31.330239	1
121.430251	31.264386	1
121.430351	31.132386	1
121.430365	31.328108	1
121.430369	31.214041	1
121.430369	31.216258	1
121.430689	31.402879	1
121.430702	31.112345	1
121.430710	31.350513	1
121.430776	30.988137	1
121.430840	31.345692	1
121.430943	31.263633	2
121.430968	31.177777	1
121.431038	31.130476	1
121.431061	30.995724	1
121.431074	31.145209	1
121.431117	30.990540	1
121.431152	31.352863	1
121.431278	31.145298	1
121.431284	31.261579	9
121.431320	31.133343	1
121.431392	31.261633	2
121.431713	31.305543	1
121.431718	31.352218	1
121.431763	31.346027	1
121.431915	31.131674	1
121.432030	31.217808	1
121.432037	31.129763	1
121.432199	31.369765	1
121.432228	31.191505	1
121.432457	31.348568	1
121.432485	31.409862	1
121.432514	31.625625	3
121.432587	31.113102	1
121.432823	31.396250	1
121.432838	31.251982	1
121.432869	31.226988	1
121.432892	31.324883	1
121.432953	31.135166	1
121.433098	31.371008	1
121.433365	31.132122	1
121.433394	31.398463	1
121.433512	31.625842	1
121.433540	31.130796	1
121.433552	31.625679	1
121.433578	31.235831	1
121.433649	31.319855	1
121.433683	31.398570	3
121.433721	31.403253	1
121.433731	31.336037	1
121.433739	31.297047	3
121.433794	31.377473	1
121.433811	31.397938	1
121.433866	31.332544	1
121.433898	31.397677	1
121.434211	31.407371	1
121.434223	31.328608	1
121.434265	31.187637	2
121.434319	31.369270	1
121.434364	31.185045	1
121.434391	30.987747	1
121.434479	31.398290	1
121.434502	30.996644	1
121.434585	31.256133	5
121.434601	31.624951	1
121.434617	31.382933	1
121.434809	31.382930	1
121.434914	31.258360	1
121.434950	30.995515	1
121.435047	31.017261	1
121.435073	31.412129	1
121.435105	31.145157	1
121.435118	31.350142	1
121.435135	31.413008	1
121.435192	31.406378	1
121.435194	31.144342	1
121.435198	31.016626	1
121.435356	31.335114	1
121.435421	30.962348	1
121.435511	31.246371	1
121.435544	31.255970	1
121.435562	31.398029	1
121.435636	31.268441	1
121.435766	31.278506	1
121.435891	30.993815	1
121.435948	31.255887	1
121.435986	31.405919	1
121.436150	31.403758	1
121.436203	31.314335	1
121.436245	31.255569	2
121.436259	31.316813	1
121.436447	31.334516	1
121.436676	31.336716	1
121.436682	31.285252	1
121.436697	31.137388	1
121.436702	31.308757	1
121.436712	31.307678	1
121.436714	31.317314	2
121.436827	31.408177	1
121.436889	30.993968	2
121.436898	31.321313	1
121.436899	31.233484	1
121.437012	31.328138	1
121.437060	31.373616	1
121.437132	31.321156	1
121.437287	31.148425	1
121.437348	31.230461	1
121.437401	31.242947	1
121.437439	31.191666	1
121.437585	31.214322	1
121.437721	31.342251	1
121.437752	31.334848	1
121.437822	30.994123	1
121.437881	31.327084	1
121.437943	31.380276	1
121.437947	31.245530	2
121.437965	31.316956	1
121.437986	31.263840	1
121.438012	31.316542	1
121.438092	31.188719	1
121.438094	31.371912	1
121.438438	31.312181	1
121.438455	31.317175	1
121.438565	31.275267	1
121.438801	31.341535	1
121.439090	31.379510	1
121.439125	31.372019	1
121.439204	30.964216	1
121.439392	31.246585	1
121.439571	31.228644	1
121.439778	30.963222	1
121.439865	31.130934	1
121.439930	31.302937	1
121.439960	30.967492	1
121.440042	31.228414	2
121.440063	31.166307	1
121.440072	30.912181	1
121.440125	31.380179	1
121.440258	31.317341	1
121.440389	31.340571	1
121.440417	30.967178	1
121.440510	31.369220	1
121.440613	31.306025	1
121.440730	30.914764	1
121.440928	31.328438	1
121.441087	30.915319	1
121.441092	30.915563	2
121.441551	31.295965	1
121.441750	31.296303	1
121.441750	31.296310	1
121.441769	31.320968	1
121.441907	31.267875	1
121.442005	30.911812	1
121.442070	31.297162	2
121.442184	31.186604	1
121.442215	31.370588	1
121.442393	31.360602	1
121.442642	31.142086	1
121.442665	31.364885	1
121.442668	31.177831	1
121.442680	31.370008	1
121.442848	31.364952	2
121.443161	31.384291	1
121.443220	31.313140	1
121.443314	30.990761	1
121.443362	31.338042	1
121.443374	30.990844	1
121.443916	31.365728	2
121.443932	31.252529	1
121.443980	30.960200	1
121.443993	31.382467	1
121.444083	31.328975	1
121.444198	31.386731	1
121.444212	31.383833	1
121.444313	31.154377	1
121.444382	31.365889	1
121.444504	31.365927	1
121.444611	31.363602	1
121.444629	31.314375	1
121.444630	30.988139	1
121.444630	31.380718	1
121.444729	31.383146	1
121.444770	31.335351	1
121.444783	31.202107	1
121.444989	30.961276	1
121.445012	30.961272	1
121.445026	31.382792	1
121.445041	30.988442	1
121.445045	31.250483	1
121.445054	31.340018	1
121.445108	31.321640	14
121.445397	30.961363	1
121.445450	30.988907	1
121.445593	31.335008	1
121.445724	30.960597	1
121.445801	31.135454	1
121.445830	31.323738	1
121.445861	30.991222	1
121.445892	31.323445	1
121.445908	31.119101	1
121.445959	30.992579	1
121.446045	30.990044	1
121.446061	31.323028	7
121.446062	30.994178	1
121.446158	30.907649	1
121.446166	31.364966	1
121.446194	31.327583	1
121.446304	30.994588	1
121.446480	31.324181	1
121.446533	31.272610	1
121.446602	30.914570	4
121.446750	30.990966	1
121.447168	31.329565	1
121.447248	31.326902	1
121.447294	31.381654	1
121.447579	31.394950	1
121.447647	30.990650	1
121.447706	30.991937	1
121.447711	30.902672	1
121.447740	30.901937	1
121.447789	30.925378	2
121.447815	31.194056	1
121.447983	31.323212	6
121.448181	31.250944	1
121.448273	31.319114	1
121.448477	31.131447	1
121.448487	31.328211	1
121.448539	31.198398	1
121.448555	31.257332	1
121.448700	31.156395	1
121.449068	31.252065	1
121.449380	31.332787	1
121.449674	30.907036	1
121.449742	31.132428	1
121.449763	31.273719	1
121.449920	31.364959	1
121.450014	31.393406	1
121.450240	31.304806	1
121.450256	31.304567	7
121.450305	31.318993	1
121.450559	31.321068	1
121.450671	31.321109	1
121.450821	31.148384	1
121.451180	31.367571	1
121.451214	31.113248	1
121.451354	31.367177	1
121.451508	31.368658	1
121.451676	31.326081	1
121.451690	31.319465	1
121.451813	31.368738	1
121.451892	30.904349	1
121.451906	31.112167	1
121.451975	31.199006	1
121.452026	31.368359	1
121.452193	31.368877	1
121.452311	31.340947	1
121.452400	31.114292	1
121.452438	31.368993	1
121.452548	31.333669	1
121.452622	31.195139	1
121.452751	31.366791	1
121.453294	31.157290	1
121.453300	31.125147	1
121.453387	31.234515	1
121.453512	31.156657	1
121.453560	31.324545	1
121.453645	31.241353	1
121.453757	30.914291	1
121.453986	31.261851	2
121.454153	31.290263	1
121.454161	31.276975	1
121.454231	31.261173	3
121.454363	31.393213	7
121.454531	30.902450	1
121.454557	31.261304	3
121.454725	31.154779	1
121.454760	31.246950	1
121.454949	31.259887	2
121.454971	31.290840	3
121.454994	31.290655	1
121.455080	30.915330	1
121.455205	30.903085	1
121.455336	30.903105	1
121.455376	31.200163	1
121.455466	31.291561	1
121.455704	31.393341	14
121.455759	31.261636	1
121.455784	31.260965	1
121.455933	31.323576	1
121.455990	31.393599	7
121.456097	31.260943	1
121.456105	31.290160	1
121.456230	31.392819	1
121.456231	31.392782	2
121.456290	31.393263	7
121.456351	31.260991	3
121.456381	31.253098	1
121.456569	31.261053	1
121.456741	31.282801	1
121.456764	30.907575	1
121.456832	31.224905	1
121.456975	31.255711	1
121.457228	31.281890	1
121.457260	31.268590	1
121.457428	31.283276	1
121.457545	30.928457	3
121.457704	30.927756	1
121.457901	31.152727	1
121.458162	31.211265	1
121.458203	31.123812	1
121.458229	30.906788	1
121.458374	31.200733	1
121.458743	31.255499	1
121.458755	30.903467	1
121.458807	31.211634	1
121.458886	31.313528	1
121.458977	30.913898	1
121.458994	31.280807	1
121.459282	31.278477	1
121.459289	31.322326	1
121.459549	31.337866	1
121.459724	30.916125	1
121.459869	31.119562	1
121.459890	31.249831	1
121.460122	31.234194	1
121.460211	31.328624	1
121.460307	31.319313	1
121.460335	30.941259	1
121.460448	31.276447	1
121.460512	31.288329	1
121.461039	31.119350	1
121.461111	31.252115	1
121.461203	31.334410	1
121.461205	31.194169	1
121.461216	31.038024	1
121.461227	31.332876	1
121.461304	31.274672	1
121.461334	31.329794	1
121.461441	31.332670	1
121.461639	31.330744	1
121.461640	30.910790	2
121.461653	31.120049	1
121.461937	31.331802	1
121.462013	31.334526	1
121.462042	31.202586	1
121.462090	30.908126	1
121.462614	31.039359	1
121.462651	31.207427	1
121.462670	30.936421	1
121.462680	31.265766	1
121.462681	31.249679	1
121.462692	31.248825	1
121.462723	31.251326	1
121.462730	31.251829	1
121.462952	31.332747	1
121.463072	31.043392	1
121.463081	31.319096	1
121.463196	31.253164	1
121.463470	31.253359	1
121.463476	31.323619	1
121.463603	30.943390	2
121.464124	31.250369	1
121.464212	31.265144	1
121.464310	31.404980	1
121.464567	31.037700	1
121.464781	30.908500	1
121.464920	31.026757	1
121.464996	31.255941	1
121.465080	31.405181	1
121.465117	31.199803	1
121.465239	31.297028	1
121.465268	31.298147	1
121.465410	31.313145	1
121.465593	30.928494	1
121.465675	31.297672	1
121.465904	31.304621	1
121.466019	29.950260	1
121.466180	31.040306	1
121.466270	31.250029	1
121.466347	30.912368	1
121.466626	31.267376	2
121.466683	31.310345	1
121.467065	31.026684	1
121.467187	31.313915	1
121.467242	31.038876	1
121.467645	30.929702	1
121.467744	30.915592	1
121.468014	30.917429	1
121.468175	30.826824	1
121.468257	31.286953	1
121.468616	31.227617	1
121.469193	31.257486	1
121.469208	30.916378	1
121.469598	30.830422	1
121.469651	31.200247	1
121.469877	31.241483	1
121.469944	31.250991	2
121.469971	31.335794	1
121.469983	30.929182	1
121.470177	31.204815	2
121.470222	31.294819	1
121.470254	31.205084	1
121.470334	31.293591	1
121.470367	31.319431	1
121.470711	31.038843	1
121.470742	31.300415	1
121.471039	31.039690	1
121.471078	31.319903	2
121.471130	31.318722	1
121.471420	31.319668	2
121.471690	31.319399	1
